timestamp,customer_name,location
07:26,Bradley Freeman,checkout
07:26,Samuel Gonzales,checkout
07:26,Briana Parker,checkout
07:26,Brett Mccormick,checkout
07:26,Matthew Simpson,checkout
07:26,Dominic Schmidt,checkout
07:26,Crystal Moreno,checkout
07:26,Christine Johnson,checkout
07:26,Matthew Odonnell,checkout
07:26,Ian Yates,checkout
07:26,Andrea Mcdonald,checkout
07:26,John Russell Jr.,checkout
07:26,Jesse Reyes,checkout
07:26,Rachael Cowan,checkout
07:26,John Robinson,checkout
07:26,Michael Smith,checkout
07:26,Don Santos,checkout
07:26,Jo Miller,checkout
07:26,Tasha Neal,checkout
07:26,Madison Delgado,dairy
07:26,Christina Santos,checkout
07:26,Nancy Robbins DDS,checkout
07:26,Kayla Oconnell,checkout
07:26,Emily Ward,checkout
07:26,Adam Sandoval,checkout
07:26,Janice Smith,checkout
07:26,Charles Cervantes,checkout
07:26,Sophia Allison,checkout
07:26,Crystal Rogers,checkout
07:26,Sarah Wolf,checkout
07:26,Ann Robinson,checkout
07:26,Cole Smith,checkout
07:26,Danielle Craig,checkout
07:26,John Rivas Jr.,drinks
07:26,Michaela Quinn,dairy
07:26,Nicole Robinson,checkout
07:26,Crystal Cross,checkout
07:26,Brian Webb,checkout
07:26,Crystal Gonzales,checkout
07:26,Taylor Mclaughlin,fruit
07:26,Craig Vazquez,checkout
07:26,Samuel Fox,checkout
07:26,Mrs. Jessica Gonzalez,checkout
07:26,Mrs. Heather Craig,fruit
07:26,Sharon Palmer,dairy
07:26,Jason Henry,checkout
07:26,William Caldwell,checkout
07:26,Robert Hunt,checkout
07:26,William Nelson,dairy
07:26,Dylan Mason,dairy
07:26,Angel Williams,checkout
07:26,Angela Sanders,checkout
07:26,Brian Ward,checkout
07:26,Shirley Crawford,checkout
07:26,Sharon Bright,checkout
07:26,Justin Cameron,checkout
07:26,Sophia Boyd,checkout
07:26,James Boyle,checkout
07:26,Michael Perez,checkout
07:26,William Garcia,checkout
07:26,James Avery,checkout
07:26,Robert Brown,checkout
07:26,Nathan Acosta,checkout
07:26,Michael Reyes,checkout
07:26,Jason Johnston,checkout
07:26,Scott Nixon,checkout
07:26,Madison Huffman MD,checkout
07:26,Angela Gonzales,checkout
07:26,Alexa Johnson,spices
07:26,Victoria King,checkout
07:26,Shane Owens,checkout
07:26,Daniel Herrera,dairy
07:26,Kathy Odonnell,checkout
07:26,Kenneth Williamson,checkout
07:26,Jennifer Proctor,checkout
07:26,Mary Stephenson,drinks
07:26,Denise Mendez,dairy
07:26,David Taylor,fruit
07:26,John Moore,fruit
07:26,Misty Lopez,dairy
07:26,Vanessa Martinez,checkout
07:26,Sarah Harris,drinks
07:26,Travis Wells,dairy
07:26,Brandon Miller,checkout
07:26,Donna Weeks,dairy
07:26,Jill Marsh,checkout
07:26,Rebecca Chambers,dairy
07:26,Andrew Sullivan,checkout
07:26,Allison King,checkout
07:26,Mark Gonzalez,drinks
07:26,Franklin Ortiz,fruit
07:26,Taylor Walters,drinks
07:26,Cindy Martin,spices
07:26,Patricia Morrison,dairy
07:26,Pamela Welch,dairy
07:26,Jack Turner,drinks
07:26,Miranda Mccormick,spices
07:26,Maxwell Kelley,drinks
07:26,James Swanson,dairy
07:26,Abigail Gutierrez,fruit
07:27,Melanie Carlson,checkout
07:27,David Fowler,checkout
07:27,Brittany Braun,checkout
07:27,Philip Johnson,checkout
07:27,Leah Thomas,spices
07:27,Jacqueline Becker,checkout
07:27,Amy Ramsey,checkout
07:27,Kevin Larsen,checkout
07:27,Amber Dunn,checkout
07:27,Belinda Kelley,checkout
07:27,Karen White,checkout
07:27,Wayne Taylor,checkout
07:27,Omar Nelson,checkout
07:27,Amy Brooks,checkout
07:27,Karen Martin,checkout
07:27,Daniel Hernandez,checkout
07:27,Sarah Wallace,checkout
07:27,Mark James,checkout
07:27,Tiffany Kim,checkout
07:27,Jeffrey Moreno,checkout
07:27,Angela Carter,checkout
07:27,David Davenport,checkout
07:27,Linda Martin,checkout
07:27,Keith Robles,checkout
07:27,Emily Miranda MD,checkout
07:27,Amy Fernandez,checkout
07:27,Jennifer Morgan,checkout
07:27,Danielle Larson,checkout
07:27,Bradley Freeman,checkout
07:27,Samuel Gonzales,checkout
07:27,Briana Parker,checkout
07:27,Brett Mccormick,checkout
07:27,Matthew Simpson,checkout
07:27,Dominic Schmidt,checkout
07:27,Crystal Moreno,checkout
07:27,Christine Johnson,checkout
07:27,Matthew Odonnell,checkout
07:27,Ian Yates,checkout
07:27,Andrea Mcdonald,checkout
07:27,John Russell Jr.,checkout
07:27,Jesse Reyes,checkout
07:27,Rachael Cowan,checkout
07:27,John Robinson,checkout
07:27,Michael Smith,checkout
07:27,Don Santos,checkout
07:27,Jo Miller,checkout
07:27,Tasha Neal,checkout
07:27,Madison Delgado,dairy
07:27,Christina Santos,checkout
07:27,Nancy Robbins DDS,checkout
07:27,Kayla Oconnell,checkout
07:27,Emily Ward,checkout
07:27,Adam Sandoval,checkout
07:27,Janice Smith,checkout
07:27,Charles Cervantes,checkout
07:27,Sophia Allison,checkout
07:27,Crystal Rogers,checkout
07:27,Sarah Wolf,checkout
07:27,Ann Robinson,checkout
07:27,Cole Smith,checkout
07:27,Danielle Craig,checkout
07:27,John Rivas Jr.,checkout
07:27,Michaela Quinn,dairy
07:27,Nicole Robinson,checkout
07:27,Crystal Cross,checkout
07:27,Brian Webb,checkout
07:27,Crystal Gonzales,checkout
07:27,Taylor Mclaughlin,dairy
07:27,Craig Vazquez,checkout
07:27,Samuel Fox,checkout
07:27,Mrs. Jessica Gonzalez,checkout
07:27,Mrs. Heather Craig,fruit
07:27,Sharon Palmer,dairy
07:27,Jason Henry,checkout
07:27,William Caldwell,checkout
07:27,Robert Hunt,checkout
07:27,William Nelson,spices
07:27,Dylan Mason,checkout
07:27,Angel Williams,checkout
07:27,Angela Sanders,checkout
07:27,Brian Ward,checkout
07:27,Shirley Crawford,checkout
07:27,Sharon Bright,checkout
07:27,Justin Cameron,checkout
07:27,Sophia Boyd,checkout
07:27,James Boyle,checkout
07:27,Michael Perez,checkout
07:27,William Garcia,checkout
07:27,James Avery,checkout
07:27,Robert Brown,checkout
07:27,Nathan Acosta,checkout
07:27,Michael Reyes,checkout
07:27,Jason Johnston,checkout
07:27,Scott Nixon,checkout
07:27,Madison Huffman MD,checkout
07:27,Angela Gonzales,checkout
07:27,Alexa Johnson,drinks
07:27,Victoria King,checkout
07:27,Shane Owens,checkout
07:27,Daniel Herrera,dairy
07:27,Kathy Odonnell,checkout
07:27,Kenneth Williamson,checkout
07:27,Jennifer Proctor,checkout
07:27,Mary Stephenson,drinks
07:27,Denise Mendez,dairy
07:27,David Taylor,checkout
07:27,John Moore,fruit
07:27,Misty Lopez,dairy
07:27,Vanessa Martinez,checkout
07:27,Sarah Harris,spices
07:27,Travis Wells,dairy
07:27,Brandon Miller,checkout
07:27,Donna Weeks,checkout
07:27,Jill Marsh,checkout
07:27,Rebecca Chambers,dairy
07:27,Andrew Sullivan,checkout
07:27,Allison King,checkout
07:27,Mark Gonzalez,checkout
07:27,Franklin Ortiz,dairy
07:27,Taylor Walters,checkout
07:27,Cindy Martin,dairy
07:27,Patricia Morrison,dairy
07:27,Pamela Welch,dairy
07:27,Jack Turner,drinks
07:27,Miranda Mccormick,spices
07:27,Maxwell Kelley,drinks
07:27,James Swanson,dairy
07:27,Abigail Gutierrez,dairy
07:27,Anna Hartman,dairy
07:27,Darlene Grimes,spices
07:27,Crystal Williams,fruit
07:27,Raymond Clark,dairy
07:27,Julie Ortiz,spices
07:28,Melanie Carlson,checkout
07:28,David Fowler,checkout
07:28,Brittany Braun,checkout
07:28,Philip Johnson,checkout
07:28,Leah Thomas,fruit
07:28,Jacqueline Becker,checkout
07:28,Amy Ramsey,checkout
07:28,Kevin Larsen,checkout
07:28,Amber Dunn,checkout
07:28,Belinda Kelley,checkout
07:28,Karen White,checkout
07:28,Wayne Taylor,checkout
07:28,Omar Nelson,checkout
07:28,Amy Brooks,checkout
07:28,Karen Martin,checkout
07:28,Daniel Hernandez,checkout
07:28,Sarah Wallace,checkout
07:28,Mark James,checkout
07:28,Tiffany Kim,checkout
07:28,Jeffrey Moreno,checkout
07:28,Angela Carter,checkout
07:28,David Davenport,checkout
07:28,Linda Martin,checkout
07:28,Keith Robles,checkout
07:28,Emily Miranda MD,checkout
07:28,Amy Fernandez,checkout
07:28,Jennifer Morgan,checkout
07:28,Danielle Larson,checkout
07:28,Bradley Freeman,checkout
07:28,Samuel Gonzales,checkout
07:28,Briana Parker,checkout
07:28,Brett Mccormick,checkout
07:28,Matthew Simpson,checkout
07:28,Dominic Schmidt,checkout
07:28,Crystal Moreno,checkout
07:28,Christine Johnson,checkout
07:28,Matthew Odonnell,checkout
07:28,Ian Yates,checkout
07:28,Andrea Mcdonald,checkout
07:28,John Russell Jr.,checkout
07:28,Jesse Reyes,checkout
07:28,Rachael Cowan,checkout
07:28,John Robinson,checkout
07:28,Michael Smith,checkout
07:28,Don Santos,checkout
07:28,Jo Miller,checkout
07:28,Tasha Neal,checkout
07:28,Madison Delgado,dairy
07:28,Christina Santos,checkout
07:28,Nancy Robbins DDS,checkout
07:28,Kayla Oconnell,checkout
07:28,Emily Ward,checkout
07:28,Adam Sandoval,checkout
07:28,Janice Smith,checkout
07:28,Charles Cervantes,checkout
07:28,Sophia Allison,checkout
07:28,Crystal Rogers,checkout
07:28,Sarah Wolf,checkout
07:28,Ann Robinson,checkout
07:28,Cole Smith,checkout
07:28,Danielle Craig,checkout
07:28,John Rivas Jr.,checkout
07:28,Michaela Quinn,dairy
07:28,Nicole Robinson,checkout
07:28,Crystal Cross,checkout
07:28,Brian Webb,checkout
07:28,Crystal Gonzales,checkout
07:28,Taylor Mclaughlin,dairy
07:28,Craig Vazquez,checkout
07:28,Samuel Fox,checkout
07:28,Mrs. Jessica Gonzalez,checkout
07:28,Mrs. Heather Craig,fruit
07:28,Sharon Palmer,dairy
07:28,Jason Henry,checkout
07:28,William Caldwell,checkout
07:28,Robert Hunt,checkout
07:28,William Nelson,dairy
07:28,Dylan Mason,checkout
07:28,Angel Williams,checkout
07:28,Angela Sanders,checkout
07:28,Brian Ward,checkout
07:28,Shirley Crawford,checkout
07:28,Sharon Bright,checkout
07:28,Justin Cameron,checkout
07:28,Sophia Boyd,checkout
07:28,James Boyle,checkout
07:28,Michael Perez,checkout
07:28,William Garcia,checkout
07:28,James Avery,checkout
07:28,Robert Brown,checkout
07:28,Nathan Acosta,checkout
07:28,Michael Reyes,checkout
07:28,Jason Johnston,checkout
07:28,Scott Nixon,checkout
07:28,Madison Huffman MD,checkout
07:28,Angela Gonzales,checkout
07:28,Alexa Johnson,spices
07:28,Victoria King,checkout
07:28,Shane Owens,checkout
07:28,Daniel Herrera,dairy
07:28,Kathy Odonnell,checkout
07:28,Kenneth Williamson,checkout
07:28,Jennifer Proctor,checkout
07:28,Mary Stephenson,drinks
07:28,Denise Mendez,dairy
07:28,David Taylor,checkout
07:28,John Moore,fruit
07:28,Misty Lopez,drinks
07:28,Vanessa Martinez,checkout
07:28,Sarah Harris,spices
07:28,Travis Wells,drinks
07:28,Brandon Miller,checkout
07:28,Donna Weeks,checkout
07:28,Jill Marsh,checkout
07:28,Rebecca Chambers,spices
07:28,Andrew Sullivan,checkout
07:28,Allison King,checkout
07:28,Mark Gonzalez,checkout
07:28,Franklin Ortiz,dairy
07:28,Taylor Walters,checkout
07:28,Cindy Martin,dairy
07:28,Patricia Morrison,checkout
07:28,Pamela Welch,dairy
07:28,Jack Turner,drinks
07:28,Miranda Mccormick,checkout
07:28,Maxwell Kelley,checkout
07:28,James Swanson,dairy
07:28,Abigail Gutierrez,drinks
07:28,Anna Hartman,dairy
07:28,Darlene Grimes,spices
07:28,Crystal Williams,checkout
07:28,Raymond Clark,spices
07:28,Julie Ortiz,drinks
07:28,Juan Odonnell,dairy
07:28,Pamela Wolfe,drinks
07:28,Jonathan Hicks,dairy
07:28,Nicole Collins,spices
07:28,Travis Oconnell,spices
07:29,Melanie Carlson,checkout
07:29,David Fowler,checkout
07:29,Brittany Braun,checkout
07:29,Philip Johnson,checkout
07:29,Leah Thomas,checkout
07:29,Jacqueline Becker,checkout
07:29,Amy Ramsey,checkout
07:29,Kevin Larsen,checkout
07:29,Amber Dunn,checkout
07:29,Belinda Kelley,checkout
07:29,Karen White,checkout
07:29,Wayne Taylor,checkout
07:29,Omar Nelson,checkout
07:29,Amy Brooks,checkout
07:29,Karen Martin,checkout
07:29,Daniel Hernandez,checkout
07:29,Sarah Wallace,checkout
07:29,Mark James,checkout
07:29,Tiffany Kim,checkout
07:29,Jeffrey Moreno,checkout
07:29,Angela Carter,checkout
07:29,David Davenport,checkout
07:29,Linda Martin,checkout
07:29,Keith Robles,checkout
07:29,Emily Miranda MD,checkout
07:29,Amy Fernandez,checkout
07:29,Jennifer Morgan,checkout
07:29,Danielle Larson,checkout
07:29,Bradley Freeman,checkout
07:29,Samuel Gonzales,checkout
07:29,Briana Parker,checkout
07:29,Brett Mccormick,checkout
07:29,Matthew Simpson,checkout
07:29,Dominic Schmidt,checkout
07:29,Crystal Moreno,checkout
07:29,Christine Johnson,checkout
07:29,Matthew Odonnell,checkout
07:29,Ian Yates,checkout
07:29,Andrea Mcdonald,checkout
07:29,John Russell Jr.,checkout
07:29,Jesse Reyes,checkout
07:29,Rachael Cowan,checkout
07:29,John Robinson,checkout
07:29,Michael Smith,checkout
07:29,Don Santos,checkout
07:29,Jo Miller,checkout
07:29,Tasha Neal,checkout
07:29,Madison Delgado,dairy
07:29,Christina Santos,checkout
07:29,Nancy Robbins DDS,checkout
07:29,Kayla Oconnell,checkout
07:29,Emily Ward,checkout
07:29,Adam Sandoval,checkout
07:29,Janice Smith,checkout
07:29,Charles Cervantes,checkout
07:29,Sophia Allison,checkout
07:29,Crystal Rogers,checkout
07:29,Sarah Wolf,checkout
07:29,Ann Robinson,checkout
07:29,Cole Smith,checkout
07:29,Danielle Craig,checkout
07:29,John Rivas Jr.,checkout
07:29,Michaela Quinn,dairy
07:29,Nicole Robinson,checkout
07:29,Crystal Cross,checkout
07:29,Brian Webb,checkout
07:29,Crystal Gonzales,checkout
07:29,Taylor Mclaughlin,dairy
07:29,Craig Vazquez,checkout
07:29,Samuel Fox,checkout
07:29,Mrs. Jessica Gonzalez,checkout
07:29,Mrs. Heather Craig,spices
07:29,Sharon Palmer,checkout
07:29,Jason Henry,checkout
07:29,William Caldwell,checkout
07:29,Robert Hunt,checkout
07:29,William Nelson,fruit
07:29,Dylan Mason,checkout
07:29,Angel Williams,checkout
07:29,Angela Sanders,checkout
07:29,Brian Ward,checkout
07:29,Shirley Crawford,checkout
07:29,Sharon Bright,checkout
07:29,Justin Cameron,checkout
07:29,Sophia Boyd,checkout
07:29,James Boyle,checkout
07:29,Michael Perez,checkout
07:29,William Garcia,checkout
07:29,James Avery,checkout
07:29,Robert Brown,checkout
07:29,Nathan Acosta,checkout
07:29,Michael Reyes,checkout
07:29,Jason Johnston,checkout
07:29,Scott Nixon,checkout
07:29,Madison Huffman MD,checkout
07:29,Angela Gonzales,checkout
07:29,Alexa Johnson,checkout
07:29,Victoria King,checkout
07:29,Shane Owens,checkout
07:29,Daniel Herrera,dairy
07:29,Kathy Odonnell,checkout
07:29,Kenneth Williamson,checkout
07:29,Jennifer Proctor,checkout
07:29,Mary Stephenson,drinks
07:29,Denise Mendez,checkout
07:29,David Taylor,checkout
07:29,John Moore,dairy
07:29,Misty Lopez,checkout
07:29,Vanessa Martinez,checkout
07:29,Sarah Harris,fruit
07:29,Travis Wells,drinks
07:29,Brandon Miller,checkout
07:29,Donna Weeks,checkout
07:29,Jill Marsh,checkout
07:29,Rebecca Chambers,spices
07:29,Andrew Sullivan,checkout
07:29,Allison King,checkout
07:29,Mark Gonzalez,checkout
07:29,Franklin Ortiz,dairy
07:29,Taylor Walters,checkout
07:29,Cindy Martin,dairy
07:29,Patricia Morrison,checkout
07:29,Pamela Welch,dairy
07:29,Jack Turner,spices
07:29,Miranda Mccormick,checkout
07:29,Maxwell Kelley,checkout
07:29,James Swanson,checkout
07:29,Abigail Gutierrez,drinks
07:29,Anna Hartman,drinks
07:29,Darlene Grimes,spices
07:29,Crystal Williams,checkout
07:29,Raymond Clark,spices
07:29,Julie Ortiz,checkout
07:29,Juan Odonnell,dairy
07:29,Pamela Wolfe,drinks
07:29,Jonathan Hicks,dairy
07:29,Nicole Collins,checkout
07:29,Travis Oconnell,spices
07:29,Michael Evans,fruit
07:29,Susan Kaiser,dairy
07:29,Mark Warner,fruit
07:30,Melanie Carlson,checkout
07:30,David Fowler,checkout
07:30,Brittany Braun,checkout
07:30,Philip Johnson,checkout
07:30,Leah Thomas,checkout
07:30,Jacqueline Becker,checkout
07:30,Amy Ramsey,checkout
07:30,Kevin Larsen,checkout
07:30,Amber Dunn,checkout
07:30,Belinda Kelley,checkout
07:30,Karen White,checkout
07:30,Wayne Taylor,checkout
07:30,Omar Nelson,checkout
07:30,Amy Brooks,checkout
07:30,Karen Martin,checkout
07:30,Daniel Hernandez,checkout
07:30,Sarah Wallace,checkout
07:30,Mark James,checkout
07:30,Tiffany Kim,checkout
07:30,Jeffrey Moreno,checkout
07:30,Angela Carter,checkout
07:30,David Davenport,checkout
07:30,Linda Martin,checkout
07:30,Keith Robles,checkout
07:30,Emily Miranda MD,checkout
07:30,Amy Fernandez,checkout
07:30,Jennifer Morgan,checkout
07:30,Danielle Larson,checkout
07:30,Bradley Freeman,checkout
07:30,Samuel Gonzales,checkout
07:30,Briana Parker,checkout
07:30,Brett Mccormick,checkout
07:30,Matthew Simpson,checkout
07:30,Dominic Schmidt,checkout
07:30,Crystal Moreno,checkout
07:30,Christine Johnson,checkout
07:30,Matthew Odonnell,checkout
07:30,Ian Yates,checkout
07:30,Andrea Mcdonald,checkout
07:30,John Russell Jr.,checkout
07:30,Jesse Reyes,checkout
07:30,Rachael Cowan,checkout
07:30,John Robinson,checkout
07:30,Michael Smith,checkout
07:30,Don Santos,checkout
07:30,Jo Miller,checkout
07:30,Tasha Neal,checkout
07:30,Madison Delgado,dairy
07:30,Christina Santos,checkout
07:30,Nancy Robbins DDS,checkout
07:30,Kayla Oconnell,checkout
07:30,Emily Ward,checkout
07:30,Adam Sandoval,checkout
07:30,Janice Smith,checkout
07:30,Charles Cervantes,checkout
07:30,Sophia Allison,checkout
07:30,Crystal Rogers,checkout
07:30,Sarah Wolf,checkout
07:30,Ann Robinson,checkout
07:30,Cole Smith,checkout
07:30,Danielle Craig,checkout
07:30,John Rivas Jr.,checkout
07:30,Michaela Quinn,dairy
07:30,Nicole Robinson,checkout
07:30,Crystal Cross,checkout
07:30,Brian Webb,checkout
07:30,Crystal Gonzales,checkout
07:30,Taylor Mclaughlin,dairy
07:30,Craig Vazquez,checkout
07:30,Samuel Fox,checkout
07:30,Mrs. Jessica Gonzalez,checkout
07:30,Mrs. Heather Craig,spices
07:30,Sharon Palmer,checkout
07:30,Jason Henry,checkout
07:30,William Caldwell,checkout
07:30,Robert Hunt,checkout
07:30,William Nelson,fruit
07:30,Dylan Mason,checkout
07:30,Angel Williams,checkout
07:30,Angela Sanders,checkout
07:30,Brian Ward,checkout
07:30,Shirley Crawford,checkout
07:30,Sharon Bright,checkout
07:30,Justin Cameron,checkout
07:30,Sophia Boyd,checkout
07:30,James Boyle,checkout
07:30,Michael Perez,checkout
07:30,William Garcia,checkout
07:30,James Avery,checkout
07:30,Robert Brown,checkout
07:30,Nathan Acosta,checkout
07:30,Michael Reyes,checkout
07:30,Jason Johnston,checkout
07:30,Scott Nixon,checkout
07:30,Madison Huffman MD,checkout
07:30,Angela Gonzales,checkout
07:30,Alexa Johnson,checkout
07:30,Victoria King,checkout
07:30,Shane Owens,checkout
07:30,Daniel Herrera,spices
07:30,Kathy Odonnell,checkout
07:30,Kenneth Williamson,checkout
07:30,Jennifer Proctor,checkout
07:30,Mary Stephenson,drinks
07:30,Denise Mendez,checkout
07:30,David Taylor,checkout
07:30,John Moore,dairy
07:30,Misty Lopez,checkout
07:30,Vanessa Martinez,checkout
07:30,Sarah Harris,fruit
07:30,Travis Wells,checkout
07:30,Brandon Miller,checkout
07:30,Donna Weeks,checkout
07:30,Jill Marsh,checkout
07:30,Rebecca Chambers,fruit
07:30,Andrew Sullivan,checkout
07:30,Allison King,checkout
07:30,Mark Gonzalez,checkout
07:30,Franklin Ortiz,dairy
07:30,Taylor Walters,checkout
07:30,Cindy Martin,dairy
07:30,Patricia Morrison,checkout
07:30,Pamela Welch,dairy
07:30,Jack Turner,dairy
07:30,Miranda Mccormick,checkout
07:30,Maxwell Kelley,checkout
07:30,James Swanson,checkout
07:30,Abigail Gutierrez,checkout
07:30,Anna Hartman,drinks
07:30,Darlene Grimes,checkout
07:30,Crystal Williams,checkout
07:30,Raymond Clark,drinks
07:30,Julie Ortiz,checkout
07:30,Juan Odonnell,dairy
07:30,Pamela Wolfe,checkout
07:30,Jonathan Hicks,dairy
07:30,Nicole Collins,checkout
07:30,Travis Oconnell,drinks
07:30,Michael Evans,drinks
07:30,Susan Kaiser,drinks
07:30,Mark Warner,fruit
07:30,Joseph Barnett,spices
07:30,John Moon,fruit
07:30,Jaclyn Nolan,fruit
07:30,Danny Ferguson,fruit
07:30,Summer Martinez,fruit
07:30,Kelly Martinez,fruit
07:30,Mallory Green,spices
07:31,Melanie Carlson,checkout
07:31,David Fowler,checkout
07:31,Brittany Braun,checkout
07:31,Philip Johnson,checkout
07:31,Leah Thomas,checkout
07:31,Jacqueline Becker,checkout
07:31,Amy Ramsey,checkout
07:31,Kevin Larsen,checkout
07:31,Amber Dunn,checkout
07:31,Belinda Kelley,checkout
07:31,Karen White,checkout
07:31,Wayne Taylor,checkout
07:31,Omar Nelson,checkout
07:31,Amy Brooks,checkout
07:31,Karen Martin,checkout
07:31,Daniel Hernandez,checkout
07:31,Sarah Wallace,checkout
07:31,Mark James,checkout
07:31,Tiffany Kim,checkout
07:31,Jeffrey Moreno,checkout
07:31,Angela Carter,checkout
07:31,David Davenport,checkout
07:31,Linda Martin,checkout
07:31,Keith Robles,checkout
07:31,Emily Miranda MD,checkout
07:31,Amy Fernandez,checkout
07:31,Jennifer Morgan,checkout
07:31,Danielle Larson,checkout
07:31,Bradley Freeman,checkout
07:31,Samuel Gonzales,checkout
07:31,Briana Parker,checkout
07:31,Brett Mccormick,checkout
07:31,Matthew Simpson,checkout
07:31,Dominic Schmidt,checkout
07:31,Crystal Moreno,checkout
07:31,Christine Johnson,checkout
07:31,Matthew Odonnell,checkout
07:31,Ian Yates,checkout
07:31,Andrea Mcdonald,checkout
07:31,John Russell Jr.,checkout
07:31,Jesse Reyes,checkout
07:31,Rachael Cowan,checkout
07:31,John Robinson,checkout
07:31,Michael Smith,checkout
07:31,Don Santos,checkout
07:31,Jo Miller,checkout
07:31,Tasha Neal,checkout
07:31,Madison Delgado,drinks
07:31,Christina Santos,checkout
07:31,Nancy Robbins DDS,checkout
07:31,Kayla Oconnell,checkout
07:31,Emily Ward,checkout
07:31,Adam Sandoval,checkout
07:31,Janice Smith,checkout
07:31,Charles Cervantes,checkout
07:31,Sophia Allison,checkout
07:31,Crystal Rogers,checkout
07:31,Sarah Wolf,checkout
07:31,Ann Robinson,checkout
07:31,Cole Smith,checkout
07:31,Danielle Craig,checkout
07:31,John Rivas Jr.,checkout
07:31,Michaela Quinn,dairy
07:31,Nicole Robinson,checkout
07:31,Crystal Cross,checkout
07:31,Brian Webb,checkout
07:31,Crystal Gonzales,checkout
07:31,Taylor Mclaughlin,dairy
07:31,Craig Vazquez,checkout
07:31,Samuel Fox,checkout
07:31,Mrs. Jessica Gonzalez,checkout
07:31,Mrs. Heather Craig,drinks
07:31,Sharon Palmer,checkout
07:31,Jason Henry,checkout
07:31,William Caldwell,checkout
07:31,Robert Hunt,checkout
07:31,William Nelson,fruit
07:31,Dylan Mason,checkout
07:31,Angel Williams,checkout
07:31,Angela Sanders,checkout
07:31,Brian Ward,checkout
07:31,Shirley Crawford,checkout
07:31,Sharon Bright,checkout
07:31,Justin Cameron,checkout
07:31,Sophia Boyd,checkout
07:31,James Boyle,checkout
07:31,Michael Perez,checkout
07:31,William Garcia,checkout
07:31,James Avery,checkout
07:31,Robert Brown,checkout
07:31,Nathan Acosta,checkout
07:31,Michael Reyes,checkout
07:31,Jason Johnston,checkout
07:31,Scott Nixon,checkout
07:31,Madison Huffman MD,checkout
07:31,Angela Gonzales,checkout
07:31,Alexa Johnson,checkout
07:31,Victoria King,checkout
07:31,Shane Owens,checkout
07:31,Daniel Herrera,dairy
07:31,Kathy Odonnell,checkout
07:31,Kenneth Williamson,checkout
07:31,Jennifer Proctor,checkout
07:31,Mary Stephenson,drinks
07:31,Denise Mendez,checkout
07:31,David Taylor,checkout
07:31,John Moore,dairy
07:31,Misty Lopez,checkout
07:31,Vanessa Martinez,checkout
07:31,Sarah Harris,fruit
07:31,Travis Wells,checkout
07:31,Brandon Miller,checkout
07:31,Donna Weeks,checkout
07:31,Jill Marsh,checkout
07:31,Rebecca Chambers,fruit
07:31,Andrew Sullivan,checkout
07:31,Allison King,checkout
07:31,Mark Gonzalez,checkout
07:31,Franklin Ortiz,dairy
07:31,Taylor Walters,checkout
07:31,Cindy Martin,dairy
07:31,Patricia Morrison,checkout
07:31,Pamela Welch,dairy
07:31,Jack Turner,dairy
07:31,Miranda Mccormick,checkout
07:31,Maxwell Kelley,checkout
07:31,James Swanson,checkout
07:31,Abigail Gutierrez,checkout
07:31,Anna Hartman,drinks
07:31,Darlene Grimes,checkout
07:31,Crystal Williams,checkout
07:31,Raymond Clark,drinks
07:31,Julie Ortiz,checkout
07:31,Juan Odonnell,dairy
07:31,Pamela Wolfe,checkout
07:31,Jonathan Hicks,checkout
07:31,Nicole Collins,checkout
07:31,Travis Oconnell,fruit
07:31,Michael Evans,fruit
07:31,Susan Kaiser,drinks
07:31,Mark Warner,drinks
07:31,Joseph Barnett,spices
07:31,John Moon,fruit
07:31,Jaclyn Nolan,dairy
07:31,Danny Ferguson,fruit
07:31,Summer Martinez,drinks
07:31,Kelly Martinez,fruit
07:31,Mallory Green,checkout
07:31,Rebecca Abbott,fruit
07:31,Joshua Villarreal,spices
07:31,Justin Williams,dairy
07:31,Christian Hanna,drinks
07:31,Mark Garcia,dairy
07:32,Melanie Carlson,checkout
07:32,David Fowler,checkout
07:32,Brittany Braun,checkout
07:32,Philip Johnson,checkout
07:32,Leah Thomas,checkout
07:32,Jacqueline Becker,checkout
07:32,Amy Ramsey,checkout
07:32,Kevin Larsen,checkout
07:32,Amber Dunn,checkout
07:32,Belinda Kelley,checkout
07:32,Karen White,checkout
07:32,Wayne Taylor,checkout
07:32,Omar Nelson,checkout
07:32,Amy Brooks,checkout
07:32,Karen Martin,checkout
07:32,Daniel Hernandez,checkout
07:32,Sarah Wallace,checkout
07:32,Mark James,checkout
07:32,Tiffany Kim,checkout
07:32,Jeffrey Moreno,checkout
07:32,Angela Carter,checkout
07:32,David Davenport,checkout
07:32,Linda Martin,checkout
07:32,Keith Robles,checkout
07:32,Emily Miranda MD,checkout
07:32,Amy Fernandez,checkout
07:32,Jennifer Morgan,checkout
07:32,Danielle Larson,checkout
07:32,Bradley Freeman,checkout
07:32,Samuel Gonzales,checkout
07:32,Briana Parker,checkout
07:32,Brett Mccormick,checkout
07:32,Matthew Simpson,checkout
07:32,Dominic Schmidt,checkout
07:32,Crystal Moreno,checkout
07:32,Christine Johnson,checkout
07:32,Matthew Odonnell,checkout
07:32,Ian Yates,checkout
07:32,Andrea Mcdonald,checkout
07:32,John Russell Jr.,checkout
07:32,Jesse Reyes,checkout
07:32,Rachael Cowan,checkout
07:32,John Robinson,checkout
